Year,Quarter,NamedCost,COICOP,CDID,Source,Websource,ExpenditureValue,GroupTotal,Year_Quarter
2011,Q1,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,10857000000.0,0,2011 Q1
2011,Q2,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,12313000000.0,0,2011 Q2
2011,Q3,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,12451000000.0,0,2011 Q3
2011,Q4,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,15802000000.0,0,2011 Q4
2012,Q1,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,11270000000.0,0,2012 Q1
2012,Q2,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,12447000000.0,0,2012 Q2
2012,Q3,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,12847000000.0,0,2012 Q3
2012,Q4,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,16488000000.0,0,2012 Q4
2013,Q1,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,12040000000.0,0,2013 Q1
2013,Q2,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,13481000000.0,0,2013 Q2
2013,Q3,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,14078000000.0,0,2013 Q3
2013,Q4,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,17730000000.0,0,2013 Q4
2014,Q1,Clothingandfootwear,TSD03,LLJL,SDGCN,https://www.ons.gov.uk/search?q=LLJL,12185000000.0,0,2014 Q1
